latency,RSSI,attn1,TIMESTAMP
62663,-67,28,1691864316445511900
62751,-76,32,1691864316647328900
62794,-80,36,1691864316797370100
62794,-83,40,1691864316966330600
62821,-87,44,1691864317109560600
62849,-91,48,1691864317297400800
62849,-91,52,1691864317460839800
62862,-94,56,1691864317631154600
62775,-100,60,1691864317788755500
62775,-96,52,1691864317977780000
62569,-85,40,1691864318155212700
62615,-75,28,1691864318309699000
62615,-64,20,1691864318461659500
62660,-69,24,1691864318634802900
62704,-73,28,1691864318795000400
62704,-77,32,1691864318940501200
62694,-80,36,1691864319099142600
62694,-83,40,1691864319252740500
62664,-86,44,1691864319427006000
62666,-90,48,1691864319573719000
62666,-88,52,1691864319740053300
62696,-93,56,1691864319913411100
62696,-99,60,1691864320086465900
62599,-98,52,1691864320276579300
62369,-86,40,1691864320451950600
62369,-76,32,1691864320594864900
62374,-68,20,1691864320781187700
62423,-68,24,1691864320952780800
62423,-72,28,1691864321110107100
62471,-76,32,1691864321268302000
62518,-79,36,1691864321443057800
62518,-84,40,1691864321619219200
62565,-89,44,1691864321775108200
62488,-89,48,1691864321949457600
62488,-89,52,1691864322099571000
62518,-92,56,1691864322250833800
62502,-98,60,1691864322396060000
62502,-99,56,1691864322576271200
62276,-88,40,1691864322768228500
62309,-76,28,1691864322943656700
62309,-67,20,1691864323117939400
62359,-69,24,1691864323322865300
62408,-75,30,1691864323497328400
62408,-78,34,1691864323669321900
62456,-82,38,1691864323837942400
62469,-85,42,1691864323999000900
62469,-87,46,1691864324157392000
62501,-91,50,1691864324328162100
62532,-93,54,1691864324494009200
62532,-96,58,1691864324654738500
62438,-101,60,1691864324816727500
62160,-94,52,1691864324976488100
62160,-85,36,1691864325163213800
62164,-73,28,1691864325319478200
62164,-66,20,1691864325475441000
62216,-70,24,1691864325648958400
62267,-73,30,1691864325837788300
62318,-78,34,1691864325997295900
62318,-84,38,1691864326170425900
62368,-85,42,1691864326340879800
62368,-89,46,1691864326510943900
62417,-88,50,1691864326656362500
62437,-91,54,1691864326812012100
62437,-96,58,1691864326984053100
62410,-100,60,1691864327127887500
62410,-95,52,1691864327300619000
62186,-85,40,1691864327474262900
62238,-75,28,1691864327644971800
62289,-64,20,1691864327803989300
62289,-69,24,1691864327975911100
62339,-72,30,1691864328160575800
62388,-77,32,1691864328300617900
62388,-79,36,1691864328472517200
62393,-84,42,1691864328644427600
62393,-89,46,1691864328835235700
62442,-91,50,1691864328977661600
62476,-93,54,1691864329151362000
62409,-98,58,1691864329321465300
62409,-100,60,1691864329465492800
62095,-94,48,1691864329637167400
62095,-82,40,1691864329809113900
62148,-73,24,1691864329998375700
62200,-66,20,1691864330158960800
62200,-71,26,1691864330333914700
62252,-77,30,1691864330517300200
62303,-79,34,1691864330688961900
62353,-82,38,1691864330837286200
62353,-85,42,1691864331013789100
62402,-89,46,1691864331175409800
62436,-89,50,1691864331363943300
62436,-93,56,1691864331531902800
62446,-97,60,1691864331685804400
62446,-102,56,1691864331864482900
62221,-91,44,1691864332032378700
62190,-79,32,1691864332222072500
62242,-70,24,1691864332380477900
62242,-68,22,1691864332553233000
62293,-72,26,1691864332696614200
62293,-75,30,1691864332867787300
62343,-79,34,1691864333040218300
62392,-82,38,1691864333193911000
62392,-86,44,1691864333383259700
