latency,RSSI,attn1,TIMESTAMP
65393,-76,0,1691862602226100400
65395,-77,0,1691862602421720000
65397,-76,0,1691862602565212800
65397,-77,0,1691862602715385700
65388,-77,0,1691862602887224900
65390,-78,0,1691862603031334600
65390,-76,0,1691862603188074400
65392,-77,0,1691862603371257400
65392,-76,0,1691862603533114500
65394,-76,0,1691862603687720300
65396,-76,0,1691862603846055500
65396,-76,0,1691862604015133900
65398,-76,0,1691862604171164500
65398,-76,0,1691862604312231000
65400,-77,0,1691862604471498800
65402,-77,0,1691862604639142800
65402,-77,0,1691862604793301500
65404,-76,0,1691862604964482900
65406,-76,0,1691862605136838500
65406,-77,0,1691862605296961400
65408,-78,0,1691862605453137100
65408,-78,0,1691862605616445200
65409,-78,0,1691862605783265000
65410,-78,0,1691862605947620000
65410,-77,0,1691862606107970300
65411,-77,0,1691862606260168200
65412,-78,0,1691862606422023200
65412,-78,0,1691862606561381800
65413,-78,0,1691862606713667300
65413,-78,0,1691862606884309900
65414,-78,0,1691862607029066300
65415,-77,0,1691862607187657100
65415,-78,0,1691862607341962500
65416,-78,0,1691862607491665300
65416,-77,0,1691862607671842800
65417,-77,0,1691862607828153800
65418,-77,0,1691862607989161300
65418,-77,0,1691862608133425900
65419,-78,0,1691862608288826200
65419,-77,0,1691862608442341700
65420,-78,0,1691862608611489000
65421,-79,0,1691862608778494100
65422,-79,0,1691862608929093900
65422,-77,0,1691862609085398600
65395,-78,0,1691862609239568000
65395,-79,0,1691862609382468900
65397,-82,0,1691862609536284100
65397,-83,0,1691862609693949300
65399,-79,0,1691862609839184600
65401,-84,0,1691862610008115000
65401,-86,0,1691862610160386700
65403,-81,0,1691862610302967400
65403,-82,0,1691862610459223800
65405,-85,0,1691862610616678900
65378,-84,0,1691862610776977700
65378,-84,0,1691862610944978700
65380,-82,0,1691862611101436700
65380,-85,0,1691862611247009500
65371,-81,0,1691862611400854200
65351,-85,0,1691862611558354500
65351,-82,0,1691862611729574200
65337,-80,0,1691862611891181900
65337,-79,0,1691862612042455400
65305,-75,0,1691862612200613600
65305,-77,0,1691862612344706800
65308,-72,0,1691862612514513800
65311,-73,0,1691862612659038500
65311,-75,0,1691862612811292500
65314,-75,0,1691862612953784700
65314,-76,0,1691862613112485600
65317,-76,0,1691862613281975100
65320,-78,0,1691862613453747400
65320,-81,0,1691862613625792000
65323,-81,0,1691862613771114400
65326,-88,0,1691862613934946400
65326,-88,0,1691862614088064500
65274,-90,0,1691862614242212900
65274,-88,0,1691862614384278900
65238,-85,0,1691862614552656700
65242,-84,0,1691862614695165500
65242,-87,0,1691862614881923000
65234,-84,0,1691862615026445300
65238,-85,0,1691862615181176900
65238,-90,0,1691862615353497100
65195,-85,0,1691862615529019000
65195,-83,0,1691862615675699600
65200,-82,0,1691862615831511200
65200,-83,0,1691862615990926900
65205,-79,0,1691862616146927000
65210,-83,0,1691862616319339100
65215,-82,0,1691862616477084100
65215,-83,0,1691862616634862700
65220,-83,0,1691862616792575900
65220,-83,0,1691862616963150400
65224,-83,0,1691862617114810000
65228,-85,0,1691862617267972600
65228,-86,0,1691862617423136600
65232,-85,0,1691862617577284000
65232,-87,0,1691862617734615300
65207,-85,0,1691862617892387000
65201,-83,0,1691862618065123100
65201,-85,0,1691862618212679400
65195,-81,0,1691862618377322600
65195,-83,0,1691862618535728500
