latency,RSSI,attn1,TIMESTAMP
65178,-74,26,1691863677983218000
65183,-77,32,1691863678196688300
65188,-84,36,1691863678368209900
65193,-91,40,1691863678528642300
65193,-88,44,1691863678700092000
65198,-84,48,1691863678874288700
65203,-83,52,1691863679032455300
65203,-86,56,1691863679194474600
65193,-84,60,1691863679352568600
65198,-86,52,1691863679533972500
65198,-83,40,1691863679708217200
65187,-82,32,1691863679846554900
65187,-76,20,1691863680023309800
65192,-74,24,1691863680185805400
65197,-74,28,1691863680346417200
65202,-78,32,1691863680497577100
65202,-78,36,1691863680671045100
65207,-81,40,1691863680833360900
65207,-86,44,1691863681000444800
65212,-84,48,1691863681169834500
65212,-83,52,1691863681331795800
65217,-84,56,1691863681498383200
65208,-84,60,1691863681671946600
65208,-85,52,1691863681841244200
65213,-86,44,1691863681999532000
65218,-84,32,1691863682160762100
65218,-77,24,1691863682316571200
65222,-73,22,1691863682477485400
65222,-72,26,1691863682642641400
65226,-75,30,1691863682814543100
65230,-81,34,1691863682961523300
65230,-81,38,1691863683129456900
65198,-82,42,1691863683302927000
65192,-82,48,1691863683476395900
65185,-85,52,1691863683650319300
65185,-86,56,1691863683821782900
65168,-83,60,1691863683994195900
65168,-86,56,1691863684140282200
65161,-84,44,1691863684307275100
65114,-82,32,1691863684482580100
65114,-77,24,1691863684635188800
65120,-73,22,1691863684803615900
65126,-73,26,1691863684980301200
65126,-75,32,1691863685169991000
