latency,RSSI,attn1,TIMESTAMP
220,-82,0,1691861381775073500
217,-82,0,1691861381973624700
221,-83,0,1691861382131462100
219,-82,0,1691861382287076700
218,-81,0,1691861382445953100
221,-82,0,1691861382609956400
219,-81,0,1691861382773854900
220,-81,0,1691861382952060600
220,-81,0,1691861383137994700
221,-83,0,1691861383296114200
220,-81,0,1691861383442760000
220,-82,0,1691861383580492400
221,-80,0,1691861383736450500
220,-81,0,1691861383895034900
220,-81,0,1691861384051340300
221,-80,0,1691861384195783000
222,-83,0,1691861384365234500
215,-82,0,1691861384537553500
220,-83,0,1691861384708484900
220,-83,0,1691861384867631000
219,-81,0,1691861385023734100
219,-80,0,1691861385167190000
221,-79,0,1691861385335550000
220,-80,0,1691861385481094300
219,-82,0,1691861385635770900
218,-81,0,1691861385824130500
220,-81,0,1691861385974503700
219,-83,0,1691861386121801900
220,-83,0,1691861386276280800
219,-83,0,1691861386449567300
220,-83,0,1691861386607054300
219,-85,0,1691861386760862800
220,-84,0,1691861386918863900
220,-87,0,1691861387076276400
214,-86,0,1691861387235545600
221,-87,0,1691861387409053200
219,-89,0,1691861387580774400
216,-89,0,1691861387725402200
220,-86,0,1691861387878666600
215,-90,0,1691861388055222700
215,-89,0,1691861388220167000
220,-88,0,1691861388395538400
219,-87,0,1691861388539229400
219,-86,0,1691861388695860000
221,-86,0,1691861388852837600
220,-88,0,1691861389017311700
219,-85,0,1691861389178333800
219,-85,0,1691861389348291500
221,-81,0,1691861389515034000
221,-83,0,1691861389673820900
219,-82,0,1691861389833826700
219,-83,0,1691861390007190700
220,-82,0,1691861390161363800
221,-82,0,1691861390320944600
220,-82,0,1691861390473919100
221,-82,0,1691861390637267100
221,-82,0,1691861390798188200
221,-82,0,1691861390959491000
217,-81,0,1691861391116439300
220,-82,0,1691861391272811400
221,-83,0,1691861391428456600
220,-82,0,1691861391581706000
219,-82,0,1691861391756509000
220,-83,0,1691861391929089100
220,-82,0,1691861392072737900
221,-82,0,1691861392273718900
