latency,RSSI,attn1,TIMESTAMP
50353,-99,32,1691864474387332800
50185,-97,20,1691864474601174200
50185,-98,24,1691864474755700400
50292,-98,28,1691864474897330100
50292,-97,32,1691864475069177400
50340,-97,36,1691864475223419700
50480,-99,40,1691864475365600900
50480,-98,44,1691864475540073000
50575,-97,48,1691864475692440600
50575,-97,52,1691864475864261500
50622,-98,56,1691864476034336700
50771,-98,60,1691864476190415500
50771,-101,56,1691864476338728300
50702,-98,44,1691864476497365400
50510,-98,36,1691864476658040500
50510,-100,24,1691864476813707600
50193,-100,22,1691864476969531200
50193,-98,26,1691864477128547500
50068,-98,30,1691864477285335400
50188,-97,34,1691864477442208500
50188,-97,38,1691864477614952800
50340,-97,42,1691864477753747700
50340,-98,44,1691864477899357300
50462,-97,48,1691864478057375200
50565,-98,52,1691864478212821400
50565,-98,56,1691864478367359300
50626,-97,60,1691864478494075800
50626,-97,56,1691864478665846800
50723,-98,48,1691864478807065800
50755,-97,36,1691864478950248600
50755,-98,28,1691864479104158300
50836,-97,20,1691864479260372700
50938,-97,24,1691864479402609600
50938,-99,28,1691864479559236400
50835,-98,32,1691864479720620400
50835,-99,36,1691864479875561600
50846,-98,40,1691864480030655200
50857,-98,44,1691864480188769700
50857,-98,48,1691864480363906100
50853,-98,52,1691864480521119700
50853,-99,56,1691864480665064600
50968,-97,60,1691864480820100300
51009,-98,56,1691864480964712400
51009,-99,48,1691864481118734200
51064,-98,36,1691864481278110100
51064,-96,28,1691864481419565500
51131,-97,20,1691864481574534500
51177,-98,24,1691864481717547500
51177,-99,28,1691864481860646800
51175,-98,32,1691864482015856000
51272,-97,36,1691864482171297200
51272,-97,38,1691864482331447900
51323,-98,42,1691864482469804700
51323,-97,46,1691864482631943900
51443,-92,50,1691864482779418800
51652,-88,54,1691864482930940100
51652,-89,58,1691864483105300800
51858,-92,56,1691864483292871100
52071,-92,48,1691864483466902900
52071,-98,36,1691864483618363500
52225,-97,24,1691864483779706200
52260,-98,20,1691864483937906900
52260,-97,24,1691864484097464100
52347,-98,28,1691864484254485500
52347,-97,32,1691864484396632200
52438,-98,36,1691864484552636700
52499,-97,40,1691864484721818100
52499,-97,44,1691864484867314900
52551,-97,48,1691864485016585000
52602,-98,52,1691864485165172700
52602,-97,56,1691864485340957500
52646,-97,60,1691864485511791000
52667,-98,52,1691864485686049300
52667,-99,40,1691864485859764300
52751,-97,32,1691864486002830400
52751,-97,20,1691864486172543500
52823,-98,22,1691864486330116900
52922,-97,26,1691864486475451900
52922,-97,30,1691864486639230300
53031,-88,34,1691864486817779800
53226,-88,38,1691864486976137600
53226,-88,42,1691864487150013800
53408,-88,48,1691864487320908200
53587,-87,52,1691864487478675900
53587,-88,56,1691864487636461800
53773,-88,60,1691864487792406600
53956,-88,56,1691864487963762100
53956,-88,44,1691864488138070000
54126,-88,36,1691864488310062100
54294,-88,20,1691864488493385600
54294,-89,22,1691864488658687200
54459,-88,26,1691864488815357800
54632,-88,30,1691864488975510600
54632,-89,34,1691864489129418100
54770,-89,38,1691864489320149000
54770,-89,44,1691864489482837600
54938,-89,46,1691864489639834000
55093,-89,50,1691864489798071700
55093,-89,54,1691864489937575600
55256,-88,58,1691864490104690900
55416,-89,56,1691864490295234600
55416,-90,48,1691864490442119100
55574,-90,36,1691864490612005600
55574,-90,24,1691864490789176000
55724,-89,22,1691864490963415700
55724,-90,26,1691864491133506700
55877,-91,30,1691864491297687900
56017,-90,34,1691864491462446200
56136,-91,38,1691864491624072000
56136,-91,42,1691864491799417300
56277,-91,46,1691864491964737600
56277,-92,52,1691864492134672100
56385,-93,56,1691864492308726700
56527,-92,60,1691864492493897600
56641,-92,56,1691864492636799500
56641,-93,44,1691864492794131100
56750,-92,36,1691864492957490000
56750,-92,24,1691864493124981600
56887,-94,22,1691864493296111100
57009,-94,26,1691864493468746500
57009,-95,30,1691864493616154400
57123,-93,34,1691864493771440300
57123,-93,38,1691864493910519900
57223,-93,42,1691864494081303300
57317,-95,46,1691864494255154900
57317,-94,50,1691864494443698200
57423,-95,56,1691864494621151100
57532,-96,60,1691864494791976900
57532,-94,56,1691864494963652300
57624,-95,44,1691864495122159600
57624,-95,32,1691864495311402800
57714,-95,24,1691864495468210700
57802,-94,22,1691864495641392000
57802,-95,26,1691864495792117900
57896,-94,30,1691864495942575000
57980,-95,34,1691864496113085600
57980,-96,38,1691864496286600400
58058,-96,42,1691864496440920000
58058,-96,46,1691864496617281200
58145,-97,50,1691864496771985400
58193,-96,54,1691864496930560600
58193,-96,58,1691864497084606200
58203,-97,60,1691864497263474500
58180,-97,48,1691864497433925400
58180,-97,36,1691864497591408400
58202,-97,24,1691864497756841700
58202,-96,20,1691864497910752000
58243,-96,24,1691864498077171100
58295,-96,30,1691864498243660700
58295,-97,32,1691864498387443400
58340,-95,36,1691864498542505000
58340,-96,40,1691864498684276600
58428,-96,44,1691864498859518500
58517,-96,48,1691864499033457400
58517,-97,52,1691864499184723100
58517,-96,56,1691864499327824200
58517,-96,60,1691864499497161700
58517,-96,56,1691864499644985300
58596,-96,44,1691864499812906100
58683,-96,32,1691864499970484900
58683,-96,24,1691864500129090100
58750,-96,22,1691864500288763600
58750,-96,26,1691864500428152100
58821,-95,28,1691864500567540700
58903,-95,32,1691864500729100000
58903,-96,36,1691864500879720600
58976,-96,40,1691864501025162400
59046,-95,44,1691864501172678900
59046,-96,48,1691864501333493200
59123,-97,52,1691864501516887000
59123,-95,56,1691864501676829800
59192,-95,60,1691864501848544700
59261,-96,52,1691864502022282000
59314,-96,40,1691864502180241900
59314,-96,32,1691864502349163000
59383,-96,20,1691864502541335500
59383,-96,24,1691864502698265300
59447,-95,28,1691864502855428800
59508,-96,32,1691864503009026700
59567,-96,36,1691864503195912000
59567,-96,40,1691864503372117700
59626,-96,44,1691864503514202300
59689,-96,48,1691864503697060300
59689,-95,52,1691864503853593800
59735,-96,56,1691864504014058800
59787,-96,60,1691864504207953800
59787,-95,52,1691864504357945900
59804,-97,40,1691864504543428800
59804,-96,28,1691864504686966900
59868,-96,20,1691864504821992200
59923,-96,24,1691864504996928200
59923,-98,28,1691864505154417500
59823,-97,30,1691864505297581300
59782,-96,36,1691864505497421400
59782,-95,40,1691864505654989200
59810,-97,44,1691864505827064300
59847,-96,48,1691864505998339900
59847,-97,52,1691864506157182500
59867,-96,56,1691864506327745900
59879,-95,60,1691864506515355300
59879,-96,52,1691864506670458800
59920,-95,44,1691864506812621000
59920,-96,32,1691864506983078300
59969,-96,24,1691864507125927700
60002,-96,22,1691864507294789800
60018,-95,26,1691864507456958700
60018,-96,30,1691864507611042700
60066,-97,34,1691864507767058400
60066,-97,38,1691864507909787900
60115,-96,42,1691864508095570100
60171,-95,46,1691864508233169300
60171,-96,50,1691864508397941300
60221,-96,54,1691864508573933000
60262,-95,58,1691864508719391500
60262,-96,60,1691864508880149200
60295,-95,48,1691864509039611700
60295,-96,40,1691864509196161700
60331,-95,32,1691864509332444400
60331,-96,20,1691864509473710900
60377,-96,24,1691864509660835900
60441,-96,28,1691864509814971600
60441,-97,30,1691864509961856000
60496,-95,34,1691864510104448900
60512,-96,38,1691864510255877800
60512,-96,42,1691864510419278600
60558,-96,46,1691864510579001200
60594,-95,50,1691864510746325100
60594,-96,54,1691864510919382000
60623,-95,58,1691864511087019600
60623,-96,60,1691864511233770900
60655,-96,44,1691864511437693300
60680,-96,36,1691864511598040700
60715,-96,24,1691864511753533900
60715,-97,22,1691864511924114800
60759,-96,26,1691864512067329700
60759,-96,28,1691864512212901700
60787,-96,34,1691864512381552900
60823,-96,38,1691864512540328700
60823,-95,40,1691864512696638200
60867,-96,44,1691864512852654300
60910,-95,50,1691864513023655900
60910,-97,52,1691864513171389600
60957,-96,56,1691864513326359200
