latency,RSSI,TIMESTAMP,Drop?
330,-80,1691683128478336600,0
338,-90,1691683128629535500,0
338,-92,1691683128752645000,0
333,-95,1691683128877358700,0
333,-97,1691683129004469300,0
339,-101,1691683129130333400,0
360,-102,1691683129257358000,0
360,-104,1691683129387601800,0
360,-104,1691683129523281400,0
360,-104,1691683129634476800,0
360,-104,1691683129744800200,0
360,-102,1691683129851488900,0
334,-91,1691683130029951900,0
335,-86,1691683130153971700,0
339,-77,1691683130274145000,0
334,-76,1691683130383984800,0
336,-79,1691683130507569200,0
333,-81,1691683130615467900,0
346,-85,1691683130724337900,0
341,-87,1691683130849930300,0
342,-90,1691683130957773700,0
336,-92,1691683131069951600,0
334,-95,1691683131179532200,0
338,-97,1691683131303383700,0
337,-100,1691683131414337900,0
361,-101,1691683131526303700,0
361,-102,1691683131651169200,0
361,-103,1691683131762402100,0
361,-103,1691683131872775000,0
361,-103,1691683131980909900,0
361,-103,1691683132089568400,1
460,-102,1691683132198087600,1
340,-95,1691683132308898800,0
347,-88,1691683132418513200,0
339,-80,1691683132555819500,0
338,-76,1691683132664831700,0
338,-77,1691683132803630800,0
343,-80,1691683132929780800,0
345,-91,1691683133041030400,0
343,-89,1691683133148636200,0
338,-91,1691683133274198400,0
341,-94,1691683133382184100,0
340,-96,1691683133491596300,0
337,-98,1691683133600789600,0
341,-100,1691683133727043200,0
355,-102,1691683133836732500,0
412,-103,1691683133932735700,0
412,-103,1691683134055919900,0
412,-103,1691683134166292200,0
412,-103,1691683134273513200,0
412,-103,1691683134381986200,1
412,-101,1691683134505748800,1
341,-96,1691683134630902600,0
341,-88,1691683134740781000,0
334,-81,1691683134850664300,0
341,-76,1691683134974496800,0
335,-77,1691683135085131500,0
342,-80,1691683135209320600,0
341,-82,1691683135317994800,0
334,-85,1691683135442124000,0
336,-88,1691683135553338300,0
334,-91,1691683135661638400,0
334,-94,1691683135787255000,0
347,-95,1691683135898340500,0
346,-98,1691683136021624800,0
345,-101,1691683136160323200,0
345,-103,1691683136297045700,0
345,-103,1691683136437023600,0
345,-103,1691683136578696000,0
345,-103,1691683136722429100,1
388,-97,1691683136971139900,0
334,-87,1691683137112251400,0
333,-76,1691683137254901400,0
337,-77,1691683137411643700,0
338,-82,1691683137569088500,0
335,-85,1691683137730194600,0
333,-90,1691683137871388300,0
333,-91,1691683138028140000,0
336,-98,1691683138169283100,0
338,-98,1691683138338648300,0
333,-102,1691683138496544000,0
333,-103,1691683138654393600,0
333,-103,1691683138813766300,0
333,-103,1691683138970683500,1
333,-103,1691683139097314900,1
412,-99,1691683139271358900,0
334,-89,1691683139413716200,0
334,-81,1691683139554341500,0
336,-77,1691683139711106400,0
340,-81,1691683139870621700,0
333,-84,1691683140011652300,0
341,-90,1691683140168894600,0
337,-92,1691683140322992600,0
334,-96,1691683140465868700,0
339,-100,1691683140624733400,0
357,-102,1691683140762079100,0
363,-101,1691683140903576500,0
363,-102,1691683141047399200,0
363,-102,1691683141190099400,0
363,-102,1691683141332307800,1
363,-102,1691683141490709200,1
340,-92,1691683141679892200,0
343,-84,1691683141822722500,0
333,-76,1691683141962047400,0
333,-77,1691683142105223000,0
334,-82,1691683142244509200,0
341,-87,1691683142385315500,0
338,-91,1691683142543828300,0
336,-93,1691683142701767800,0
334,-94,1691683142857541600,0
335,-99,1691683143000569900,0
342,-101,1691683143140633500,0
364,-103,1691683143296609800,0
364,-103,1691683143439586500,0
364,-103,1691683143579438100,0
364,-103,1691683143721397300,1
450,-100,1691683143879307000,1
371,-92,1691683144022205000,0
372,-87,1691683144165883900,0
368,-78,1691683144308869700,0
368,-81,1691683144449794700,0
370,-82,1691683144608388200,0
375,-86,1691683144749451500,0
369,-89,1691683144922706100,0
368,-92,1691683145062681900,0
369,-95,1691683145220139100,0
373,-99,1691683145360914000,0
387,-101,1691683145521912500,0
387,-101,1691683145659929900,0
387,-101,1691683145800829200,0
387,-101,1691683145943476700,0
387,-101,1691683146084121900,1
339,-94,1691683146320566900,0
335,-86,1691683146462318000,0
338,-77,1691683146619103100,0
339,-78,1691683146759575400,0
337,-81,1691683146899707000,0
334,-85,1691683147055768300,0
335,-88,1691683147211931900,0
335,-92,1691683147369299100,0
343,-95,1691683147540002200,0
346,-101,1691683147682797100,0
361,-102,1691683147822477500,0
361,-102,1691683147977356400,0
361,-102,1691683148118520800,0
361,-102,1691683148259207300,0
361,-102,1691683148398514000,1
430,-98,1691683148584664100,0
334,-88,1691683148743683500,0
334,-78,1691683148894249500,0
345,-77,1691683149088362900,0
335,-80,1691683149230549800,0
336,-84,1691683149387269200,0
334,-88,1691683149529457300,0
335,-92,1691683149687316600,0
336,-96,1691683149828232800,0
345,-97,1691683149983954000,0
