latency,RSSI,attn1,TIMESTAMP
65258,-78,40,1691864628043890300
65262,-87,24,1691864628258020600
65244,-88,22,1691864628425811200
65228,-91,26,1691864628599609500
65228,-97,30,1691864628755988100
65132,-96,34,1691864628926279900
65033,-96,38,1691864629099825700
64948,-95,44,1691864629308869600
64948,-97,48,1691864629509794800
64908,-97,54,1691864629687416300
64843,-95,58,1691864629853808800
64843,-95,60,1691864630011403300
64720,-96,52,1691864630166253800
64720,-94,40,1691864630325028000
64701,-96,32,1691864630483873700
64584,-95,20,1691864630657344900
64584,-92,22,1691864630802554600
64529,-92,26,1691864630959088000
64529,-93,30,1691864631120056800
64527,-94,36,1691864631292906600
64491,-94,38,1691864631445572300
64491,-93,42,1691864631605192500
64475,-92,46,1691864631748981600
64471,-94,50,1691864631903517900
64471,-95,54,1691864632060451400
64421,-97,58,1691864632235881400
64421,-94,60,1691864632397332000
64372,-94,48,1691864632563628800
64341,-96,36,1691864632724199400
64341,-99,28,1691864632866725700
64113,-103,20,1691864633053294500
64113,-101,24,1691864633193628900
64113,-101,28,1691864633346726300
64113,-101,32,1691864633491689300
64113,-101,36,1691864633648944400
64113,-101,40,1691864633822323600
64113,-101,44,1691864633981040300
63112,-102,48,1691864634140534300
63112,-102,52,1691864634280101000
63112,-102,56,1691864634422463000
63112,-102,60,1691864634576568200
63112,-102,60,1691864634720698900
63112,-102,48,1691864634877631000
63112,-102,40,1691864635020517700
63112,-102,28,1691864635164125300
63112,-102,20,1691864635299708000
63112,-102,22,1691864635442900400
63112,-102,26,1691864635588833100
63112,-102,30,1691864635730915200
63112,-102,34,1691864635869577800
63112,-102,36,1691864636000068100
63112,-102,40,1691864636137726200
62154,-92,46,1691864636371545000
62154,-92,50,1691864636526208300
62206,-82,54,1691864636669094200
62258,-79,56,1691864636826531600
62258,-81,60,1691864636970994400
62309,-80,52,1691864637141564100
62309,-80,44,1691864637300364600
62359,-80,32,1691864637483480700
62408,-81,20,1691864637634932200
62408,-81,24,1691864637804539600
62456,-82,28,1691864637990583200
62504,-80,32,1691864638133704600
62504,-80,36,1691864638291870900
62551,-80,40,1691864638460644900
62551,-81,44,1691864638619374700
62597,-80,48,1691864638806205700
62642,-81,52,1691864638980049600
62642,-80,56,1691864639155525300
62687,-81,60,1691864639314766400
62731,-80,52,1691864639460331400
62731,-81,44,1691864639624587300
62774,-81,32,1691864639772352600
62774,-85,24,1691864639925558000
62817,-91,22,1691864640084625300
62824,-89,26,1691864640228292800
62824,-90,30,1691864640397619000
62866,-91,34,1691864640542839500
62866,-91,38,1691864640697173900
62849,-91,42,1691864640868688900
62890,-89,46,1691864641027742900
62890,-90,50,1691864641201068000
62931,-91,54,1691864641346472200
62931,-90,58,1691864641518118500
62971,-91,60,1691864641704836900
63011,-90,48,1691864641849964900
63011,-91,40,1691864642006667500
63015,-91,28,1691864642176650500
63054,-90,20,1691864642333852300
63054,-90,24,1691864642478888800
63061,-91,28,1691864642650508900
63061,-93,32,1691864642799943100
63031,-92,36,1691864642952124600
63070,-92,40,1691864643108063900
63070,-91,44,1691864643269021500
63065,-92,48,1691864643439640100
63065,-91,52,1691864643580176300
63103,-91,56,1691864643754037000
63103,-94,60,1691864643910521400
63028,-91,56,1691864644082937800
63028,-91,44,1691864644254843600
63053,-88,36,1691864644395952600
63060,-88,24,1691864644555016500
63060,-90,22,1691864644710840200
63082,-89,24,1691864644855286300
63082,-88,28,1691864645028982100
63079,-87,34,1691864645198745000
63117,-87,38,1691864645357265300
63104,-86,42,1691864645525702000
63104,-86,46,1691864645687442000
63141,-84,50,1691864645829520500
63141,-84,52,1691864645986066700
63178,-85,56,1691864646142485200
63117,-89,60,1691864646315720600
63117,-87,52,1691864646488283700
63154,-88,40,1691864646661908800
63175,-86,28,1691864646834810700
63175,-86,20,1691864647008926900
63211,-87,24,1691864647196782800
63231,-90,28,1691864647353445700
63231,-93,32,1691864647513948900
63204,-94,36,1691864647667662100
63225,-96,40,1691864647825974000
63225,-96,44,1691864647968892100
63115,-101,50,1691864648184393400
63022,-92,54,1691864648350016100
63022,-88,58,1691864648512547200
63047,-81,60,1691864648687295500
63047,-81,48,1691864648877522800
63085,-80,36,1691864649043958200
63123,-79,24,1691864649206268500
63123,-81,22,1691864649377635100
63160,-81,26,1691864649551415100
63197,-83,30,1691864649724342700
63203,-88,34,1691864649889354500
63203,-95,38,1691864650037028000
63097,-99,42,1691864650211269700
63097,-100,46,1691864650354642800
62777,-100,50,1691864650511302000
62184,-99,54,1691864650671758900
62184,-101,58,1691864650818860000
61597,-101,60,1691864650972278700
61243,-100,52,1691864651111265300
61243,-101,44,1691864651269367900
60804,-99,32,1691864651442590800
60804,-100,20,1691864651601078100
60320,-101,22,1691864651771289700
59795,-99,26,1691864651927407300
59795,-101,30,1691864652081168000
59415,-99,34,1691864652225318100
59415,-100,38,1691864652378602700
58718,-100,42,1691864652551557200
58440,-100,46,1691864652723747600
58440,-101,50,1691864652866165500
57746,-101,54,1691864653007176900
57746,-101,58,1691864653169160700
57039,-100,60,1691864653335025400
56187,-101,52,1691864653471600800
56187,-99,40,1691864653634482000
55704,-101,28,1691864653807606600
55177,-101,20,1691864653967807100
55177,-99,24,1691864654124095900
54782,-100,28,1691864654298473800
54782,-101,32,1691864654456608900
54333,-101,36,1691864654614054400
53485,-100,40,1691864654773059300
52960,-101,44,1691864654930808800
52960,-99,48,1691864655091244700
52413,-100,52,1691864655247699500
52413,-102,56,1691864655406979000
52001,-99,60,1691864655550760900
52001,-99,60,1691864655692888500
52001,-99,48,1691864655849935900
52001,-99,40,1691864656006100400
52001,-99,28,1691864656149684200
51750,-100,20,1691864656307706600
51750,-98,24,1691864656494091600
51601,-99,28,1691864656667741900
51601,-100,32,1691864656825914600
51398,-99,36,1691864656995432600
51208,-100,42,1691864657187429600
50963,-98,46,1691864657345629800
50963,-101,50,1691864657504035400
50811,-98,54,1691864657673615600
50754,-98,58,1691864657832078000
50754,-101,60,1691864657989158000
50319,-98,52,1691864658143438900
50319,-100,40,1691864658303023300
50234,-99,28,1691864658466859700
49852,-102,20,1691864658617232300
49852,-99,24,1691864658791681700
49661,-101,28,1691864658950401200
49661,-99,32,1691864659124708500
49512,-99,36,1691864659312443400
49396,-99,40,1691864659498111800
49396,-100,46,1691864659657518400
49291,-100,48,1691864659800342900
49115,-98,54,1691864659973970300
49115,-100,58,1691864660158894000
48981,-98,60,1691864660317095100
48864,-101,48,1691864660490869900
48864,-99,40,1691864660649140800
48770,-98,28,1691864660823058500
48770,-100,20,1691864660980446300
48621,-98,24,1691864661140078500
48616,-98,28,1691864661307191200
48616,-96,32,1691864661467381500
48619,-98,36,1691864661607520600
48588,-98,40,1691864661766116000
48588,-99,44,1691864661923541900
48439,-99,48,1691864662077083100
48439,-101,52,1691864662238226100
48386,-98,56,1691864662385973600
48305,-101,60,1691864662579101700
48305,-98,56,1691864662736928200
48248,-98,44,1691864662892554600
48248,-98,36,1691864663037731200
48290,-98,24,1691864663194032600
48290,-97,22,1691864663349374200
48292,-99,26,1691864663519827700
48264,-96,30,1691864663688157000
48264,-100,34,1691864663829625800
48283,-98,38,1691864664000632700
48199,-98,42,1691864664173061300
48199,-99,46,1691864664339233000
48128,-99,50,1691864664488974100
48128,-99,54,1691864664644082100
47998,-100,58,1691864664803415600
47897,-99,60,1691864664954266800
47897,-99,56,1691864665086933100
47809,-99,44,1691864665258968800
47658,-100,32,1691864665416053400
47658,-100,20,1691864665570748900
47585,-100,22,1691864665711666500
47585,-100,26,1691864665856681500
47365,-100,30,1691864666001488200
47135,-99,34,1691864666184857300
47135,-101,38,1691864666368657200
46876,-100,42,1691864666524034700
46467,-98,46,1691864666713753800
46467,-100,52,1691864666884085900
46461,-100,56,1691864667042175200
46461,-100,58,1691864667189606800
46370,-100,60,1691864667341205700
46336,-98,48,1691864667511015700
46336,-99,40,1691864667655640100
46291,-100,28,1691864667824807200
46291,-99,20,1691864667981679200
46231,-100,24,1691864668121009300
46178,-99,28,1691864668267225800
46178,-98,32,1691864668422933000
46076,-98,36,1691864668593703600
46031,-98,40,1691864668784698900
46031,-97,44,1691864668948268900
46095,-97,48,1691864669115801800
46229,-98,52,1691864669274658000
46229,-97,56,1691864669435958000
46266,-98,60,1691864669586580400
46256,-99,56,1691864669745533000
46256,-97,44,1691864669914349000
46286,-97,32,1691864670086916900
46461,-97,20,1691864670261763200
46461,-96,24,1691864670425308900
46642,-95,28,1691864670610023900
46854,-96,32,1691864670775374300
46854,-96,36,1691864670939002700
47084,-95,40,1691864671094566700
47308,-96,44,1691864671252085700
47308,-95,48,1691864671395715700
47559,-96,52,1691864671569812100
47559,-95,56,1691864671728606900
47748,-96,60,1691864671902925300
47748,-97,56,1691864672065441100
47995,-95,44,1691864672247893800
48244,-94,32,1691864672399259700
48464,-94,20,1691864672580235900
48464,-94,24,1691864672772284300
48717,-95,28,1691864672945427300
48936,-95,32,1691864673088512700
48936,-94,36,1691864673235766800
49179,-95,40,1691864673405179600
49179,-95,44,1691864673579728700
49420,-95,48,1691864673723218300
49641,-95,52,1691864673894816900
49869,-95,56,1691864674069205000
49869,-94,60,1691864674214577000
49869,-96,56,1691864674367778400
50088,-95,48,1691864674523684400
50294,-94,36,1691864674669621200
50294,-96,24,1691864674844106200
50512,-95,22,1691864675029051800
50718,-94,26,1691864675174907900
50925,-94,30,1691864675330914400
50925,-95,34,1691864675505076300
51110,-95,38,1691864675690434500
51110,-95,42,1691864675849886400
51307,-95,46,1691864676017433600
51479,-95,50,1691864676178947200
51479,-95,56,1691864676365998400
51666,-96,60,1691864676539074400
51847,-95,56,1691864676679076200
51847,-95,48,1691864676850649000
52044,-95,36,1691864677007177100
52177,-96,24,1691864677191933300
52177,-98,22,1691864677350067300
52315,-95,26,1691864677503086600
52429,-96,30,1691864677661641100
52429,-97,34,1691864677837114400
52548,-95,38,1691864677989592900
52675,-96,42,1691864678127632900
52675,-95,46,1691864678298932300
52832,-97,50,1691864678451822300
52832,-97,52,1691864678599408300
52902,-95,58,1691864678783277800
53078,-95,60,1691864678958449700
53078,-94,52,1691864679115428200
53216,-96,40,1691864679315089700
53376,-95,28,1691864679473702100
53376,-95,20,1691864679641126300
53548,-95,24,1691864679801886200
53700,-95,28,1691864679969988600
53836,-94,34,1691864680156620400
53836,-95,38,1691864680335484800
53967,-94,42,1691864680487695200
53967,-95,46,1691864680657287000
54116,-96,50,1691864680803601500
54282,-95,54,1691864681017426100
54282,-95,60,1691864681205096400
54390,-95,52,1691864681405960200
54542,-95,40,1691864681576735900
54672,-95,32,1691864681754719800
54672,-95,20,1691864681924085400
54804,-95,24,1691864682093710700
54949,-95,28,1691864682252473300
54949,-94,32,1691864682408101800
55076,-95,36,1691864682579122400
55221,-95,40,1691864682751184900
55354,-95,44,1691864682936735900
55354,-94,50,1691864683108022300
55482,-95,54,1691864683279829100
55482,-96,58,1691864683454644500
55616,-95,60,1691864683623339700
55748,-96,48,1691864683796628400
55865,-94,36,1691864684002357900
55865,-94,24,1691864684162284400
55973,-95,22,1691864684318576300
55973,-94,24,1691864684475801300
56086,-95,30,1691864684665190200
56203,-94,34,1691864684829850900
56314,-95,38,1691864685013473600
56314,-95,42,1691864685184462800
56398,-95,48,1691864685360018200
56499,-95,52,1691864685531402300
56499,-95,56,1691864685705900500
56612,-95,60,1691864685878337500
56719,-95,56,1691864686036454500
56824,-95,40,1691864686262665800
56824,-94,28,1691864686442468500
56911,-94,20,1691864686587397600
56911,-94,24,1691864686746089400
57007,-94,28,1691864686933717900
57098,-95,32,1691864687103026300
57174,-94,36,1691864687275523700
57174,-95,40,1691864687444054900
57284,-95,46,1691864687624962700
57403,-95,50,1691864687795447800
57403,-95,54,1691864687984738900
57482,-95,58,1691864688134978200
57515,-95,60,1691864688285507800
57515,-94,48,1691864688472966600
57607,-95,36,1691864688639911100
57692,-95,28,1691864688797381500
57692,-95,20,1691864688954801600
57723,-97,24,1691864689093632400
57684,-96,28,1691864689250222000
57684,-97,32,1691864689407018900
57596,-97,36,1691864689561991000
57596,-97,40,1691864689737719900
57582,-99,44,1691864689909645900
57500,-96,48,1691864690066860900
57500,-94,52,1691864690223569600
57554,-95,56,1691864690398713000
57629,-96,60,1691864690574320200
57629,-95,52,1691864690728542200
57677,-95,44,1691864690883874300
57771,-96,32,1691864691057920600
57771,-96,20,1691864691227206600
57853,-95,24,1691864691407150000
57947,-95,28,1691864691579147900
57947,-96,32,1691864691768038900
57996,-95,36,1691864691938330500
58083,-95,42,1691864692112352200
58083,-95,46,1691864692285692700
58152,-94,50,1691864692457800200
58248,-95,54,1691864692619753000
58314,-96,58,1691864692789877000
58314,-95,60,1691864692964906600
58403,-95,48,1691864693148761400
58489,-94,36,1691864693309778700
58489,-93,24,1691864693485380000
58595,-94,22,1691864693671743200
58682,-94,26,1691864693847118600
58682,-94,30,1691864694007175900
58758,-94,34,1691864694164473000
58835,-94,38,1691864694319071400
58835,-94,42,1691864694490428000
58935,-95,46,1691864694650045900
58998,-94,52,1691864694837864000
58998,-94,54,1691864694981581400
59090,-94,58,1691864695153554000
59163,-95,56,1691864695341898100
59163,-95,44,1691864695503304200
59209,-94,32,1691864695678232400
59290,-94,24,1691864695835077000
59290,-94,22,1691864696004493200
59352,-94,26,1691864696146761300
59393,-94,30,1691864696301828400
59393,-93,34,1691864696459035400
59459,-94,38,1691864696618395800
59459,-94,40,1691864696759386600
59525,-94,44,1691864696920636000
59599,-94,48,1691864697072757100
59599,-94,52,1691864697244271000
59660,-95,56,1691864697405010200
59660,-94,60,1691864697574506000
59735,-94,52,1691864697730988700
59801,-94,40,1691864697901733500
59801,-94,32,1691864698064299800
59859,-93,20,1691864698216872700
59930,-93,24,1691864698388896500
59930,-94,28,1691864698559131300
59993,-95,32,1691864698734937700
59993,-93,36,1691864698876406100
60059,-94,40,1691864699034864300
60131,-93,44,1691864699205545500
60191,-93,48,1691864699382078200
60191,-93,52,1691864699545235000
60270,-94,56,1691864699686867800
60270,-94,60,1691864699855267200
60333,-94,56,1691864700013154900
60384,-94,44,1691864700198199300
60384,-95,32,1691864700372274500
60416,-96,20,1691864700526732600
60442,-94,22,1691864700686341800
60442,-96,26,1691864700843512200
60467,-95,32,1691864701033283500
60512,-96,36,1691864701189452000
60512,-95,38,1691864701345789400
60531,-95,44,1691864701520794300
60565,-94,48,1691864701694341800
60565,-95,52,1691864701841208800
60609,-96,54,1691864701979232500
60609,-96,58,1691864702136566400
60654,-96,60,1691864702307041700
60680,-95,48,1691864702494966000
60680,-96,36,1691864702641056500
60679,-96,24,1691864702793822600
60679,-96,20,1691864702950167800
60692,-95,24,1691864703090890200
60713,-95,28,1691864703246852300
60713,-95,32,1691864703391994200
60734,-95,36,1691864703531818700
60746,-96,40,1691864703703693100
60746,-97,44,1691864703859985800
60762,-96,48,1691864704004799900
60762,-95,52,1691864704171205900
60761,-96,54,1691864704314933800
60760,-96,58,1691864704469252200
60760,-95,60,1691864704621016200
60805,-94,48,1691864704794007200
60836,-95,36,1691864704936121800
60836,-94,28,1691864705089508100
60875,-96,20,1691864705246469500
60875,-95,24,1691864705389366500
60892,-95,28,1691864705546796900
60937,-96,32,1691864705733434000
60937,-95,36,1691864705892651700
60944,-94,40,1691864706073966300
60944,-95,46,1691864706248434600
60980,-95,50,1691864706419331000
61030,-95,54,1691864706594025500
61088,-96,58,1691864706750110400
61088,-95,60,1691864706893653500
61103,-94,52,1691864707093232800
61144,-94,40,1691864707253816900
61144,-95,28,1691864707420898200
61173,-95,20,1691864707578503900
61209,-96,24,1691864707763607500
61209,-97,30,1691864707936667600
61220,-94,34,1691864708109605100
61257,-94,38,1691864708315086900
61227,-95,42,1691864708472666500
61227,-95,46,1691864708643560600
61241,-94,50,1691864708801940600
61241,-96,54,1691864708960448300
61269,-94,58,1691864709124185500
61307,-95,56,1691864709323490000
61351,-94,44,1691864709497049900
61351,-95,36,1691864709650024300
61333,-95,24,1691864709800340200
61333,-95,22,1691864709966528500
61360,-94,26,1691864710156033200
61405,-95,30,1691864710344225700
61369,-96,36,1691864710518869900
61375,-95,40,1691864710708998200
61375,-96,44,1691864710877696400
61387,-96,48,1691864711053484600
61387,-95,52,1691864711224525100
61383,-96,56,1691864711366761800
61382,-94,60,1691864711538611900
61382,-94,52,1691864711741824400
61419,-95,40,1691864711902249200
61466,-95,28,1691864712089651700
61476,-95,22,1691864712275834800
61476,-95,26,1691864712454059500
61403,-96,30,1691864712626486600
61409,-96,34,1691864712780114200
61409,-95,38,1691864712937314700
61433,-97,42,1691864713079101500
61433,-95,46,1691864713254043700
61453,-97,50,1691864713425983200
61457,-96,54,1691864713584861800
61457,-94,58,1691864713755755000
61434,-96,60,1691864713920853800
61446,-94,48,1691864714086559200
61446,-94,40,1691864714229377900
61469,-93,28,1691864714420051800
61499,-94,20,1691864714565998600
61499,-95,24,1691864714748660600
61513,-94,28,1691864714920426600
61516,-96,32,1691864715065654500
61516,-96,36,1691864715220931900
61500,-96,40,1691864715359932400
61500,-96,44,1691864715535547300
61486,-94,48,1691864715708575600
61514,-95,54,1691864715894665500
61556,-95,56,1691864716056800100
61556,-95,60,1691864716212894300
61587,-95,52,1691864716399551900
61603,-94,40,1691864716546663000
61603,-95,28,1691864716730295900
61641,-96,20,1691864716905096400
61670,-95,24,1691864717076734000
61670,-94,28,1691864717237992700
61694,-95,32,1691864717400423500
61740,-94,36,1691864717564343500
61740,-95,40,1691864717724983800
61769,-95,44,1691864717889365900
61769,-96,48,1691864718051436800
61784,-95,52,1691864718191384900
61825,-95,56,1691864718346327100
61825,-95,60,1691864718519131400
61848,-94,56,1691864718669212800
61852,-94,44,1691864718844419000
61852,-94,32,1691864719017252400
61884,-94,20,1691864719172004000
61884,-95,22,1691864719329330400
61901,-96,26,1691864719486323200
61929,-95,30,1691864719657272700
61929,-95,36,1691864719834089300
61949,-93,40,1691864720004278300
61975,-95,44,1691864720175146900
61975,-96,48,1691864720334954600
61968,-96,52,1691864720511165100
61974,-95,56,1691864720662462300
61974,-94,60,1691864720814151400
62006,-94,56,1691864720976478500
62006,-94,44,1691864721140634400
62048,-96,36,1691864721299065500
62083,-96,24,1691864721469672600
62083,-96,22,1691864721644265500
62081,-96,26,1691864721819963800
62091,-93,32,1691864722022166400
62124,-94,36,1691864722194692700
62124,-94,40,1691864722366382800
62157,-96,46,1691864722558669500
62145,-94,50,1691864722732235700
62145,-94,54,1691864722904940000
62161,-94,58,1691864723093320600
62197,-95,60,1691864723263361400
62197,-96,48,1691864723436240900
62199,-94,36,1691864723595114000
62223,-94,28,1691864723741836700
62223,-95,20,1691864723908074600
62253,-95,24,1691864724070736200
62243,-94,30,1691864724276242500
62243,-93,34,1691864724447479900
62251,-94,38,1691864724607248200
62282,-96,42,1691864724766883000
62282,-96,46,1691864724936783900
62266,-94,50,1691864725122660100
62281,-95,54,1691864725283552400
62281,-94,58,1691864725440298600
62318,-94,56,1691864725614473300
62351,-94,44,1691864725788189400
62351,-94,36,1691864725929957500
62372,-94,24,1691864726102299000
62397,-94,22,1691864726276450400
62397,-94,26,1691864726436613700
62378,-93,30,1691864726580262200
62378,-94,34,1691864726737811900
62395,-94,36,1691864726891671800
62404,-94,40,1691864727049063500
62404,-94,46,1691864727221816400
62429,-94,50,1691864727385075300
62429,-94,54,1691864727552724100
62458,-93,58,1691864727717943200
62458,-93,60,1691864727884658900
62487,-94,52,1691864728039685900
62487,-93,40,1691864728183519100
62534,-93,28,1691864728369958300
62564,-93,20,1691864728514639900
62601,-93,24,1691864728686038600
62601,-93,28,1691864728873907500
62582,-94,32,1691864729048044500
62620,-93,38,1691864729240751300
62620,-93,42,1691864729438505000
62661,-93,46,1691864729612923000
62705,-94,50,1691864729758622500
62705,-93,54,1691864729925914300
62739,-93,58,1691864730086476100
62739,-93,60,1691864730262331200
62768,-84,48,1691864730428248800
62768,-83,36,1691864730586158200
62811,-83,24,1691864730759337000
62835,-83,22,1691864730919575000
62835,-82,26,1691864731078249000
62778,-83,28,1691864731232039600
62720,-83,34,1691864731421993600
62720,-83,38,1691864731564028400
62744,-84,42,1691864731736658600
62769,-83,46,1691864731907893000
62769,-83,50,1691864732094467800
62812,-84,56,1691864732286008000
62854,-83,60,1691864732457312100
62854,-83,56,1691864732602176600
62877,-83,48,1691864732772002400
62806,-83,36,1691864732931296800
62806,-82,24,1691864733104763000
62756,-83,20,1691864733244620800
62764,-83,24,1691864733386335300
62764,-83,28,1691864733554752800
62807,-83,32,1691864733721509500
62807,-83,38,1691864733887841100
62794,-83,42,1691864734063471100
62836,-83,46,1691864734221482400
62836,-83,50,1691864734387696600
62789,-82,54,1691864734561264200
62693,-84,58,1691864734736084800
62693,-83,60,1691864734907071300
62720,-84,48,1691864735064585200
62720,-84,40,1691864735221798800
62763,-84,28,1691864735389574400
62806,-85,20,1691864735554666400
62806,-84,24,1691864735713036400
62817,-85,28,1691864735871031800
62859,-84,32,1691864736031226600
62859,-83,36,1691864736187899400
62900,-83,40,1691864736346180800
62941,-84,44,1691864736531891700
62941,-83,50,1691864736696840500
62949,-83,54,1691864736866535900
62989,-83,58,1691864737043663300
62989,-83,60,1691864737209503200
63028,-83,48,1691864737384011900
63000,-83,40,1691864737552937200
63000,-83,28,1691864737707456900
63006,-83,20,1691864737854118100
63015,-83,24,1691864738021558900
63015,-83,28,1691864738212836000
63054,-83,32,1691864738367901700
63077,-82,36,1691864738546374300
63077,-82,42,1691864738716519300
63115,-83,46,1691864738900930200
63120,-82,50,1691864739083131100
63120,-82,54,1691864739253743400
63157,-82,58,1691864739424633800
63109,-82,56,1691864739598820000
63109,-82,44,1691864739770965300
63146,-83,36,1691864739942582200
63168,-83,24,1691864740103524900
63168,-83,22,1691864740260382700
63204,-83,26,1691864740418148500
63240,-83,30,1691864740573912000
63240,-83,34,1691864740761611100
63275,-83,38,1691864740916668700
63275,-83,42,1691864741089630200
63310,-83,46,1691864741244942000
63344,-83,50,1691864741406390100
63344,-83,54,1691864741591534900
63364,-82,60,1691864741777190100
63397,-82,56,1691864741949909400
63430,-83,44,1691864742108241100
63430,-83,32,1691864742278335800
63462,-83,24,1691864742424959800
63462,-83,22,1691864742593254900
63480,-83,26,1691864742783321800
63498,-83,30,1691864742956939500
63515,-84,36,1691864743148262300
63515,-83,40,1691864743322497700
63532,-83,44,1691864743496929900
63563,-83,48,1691864743657674700
63563,-83,52,1691864743839890800
63579,-83,58,1691864744036103700
63609,-82,60,1691864744190418200
63609,-84,48,1691864744380478100
63591,-83,40,1691864744539042000
63591,-83,28,1691864744695891600
63608,-83,20,1691864744854728600
63624,-83,24,1691864745009665400
63653,-83,28,1691864745186385800
63653,-83,32,1691864745356579800
63682,-84,36,1691864745516894700
63682,-85,40,1691864745674317300
63696,-84,44,1691864745847793700
63696,-84,48,1691864746017621800
63724,-84,54,1691864746245875500
63724,-84,60,1691864746415204300
63725,-85,56,1691864746585933900
63753,-84,48,1691864746747820800
63753,-85,36,1691864746935455900
63780,-85,24,1691864747111411400
63776,-84,22,1691864747295740700
63776,-85,28,1691864747473781000
63803,-85,32,1691864747641278200
63830,-85,36,1691864747822067800
63856,-85,40,1691864747998107700
63856,-85,44,1691864748176333500
63882,-84,50,1691864748347569000
63882,-84,54,1691864748507146700
63907,-84,58,1691864748689238100
63932,-84,60,1691864748862242200
63932,-83,48,1691864749067728600
63957,-83,36,1691864749250953400
63981,-84,24,1691864749416219700
64005,-83,24,1691864749637051900
64005,-83,26,1691864749786291200
64028,-84,30,1691864749944783700
64051,-84,34,1691864750114041900
64074,-84,40,1691864750333577100
64074,-83,44,1691864750505517400
64096,-84,50,1691864750694387400
64118,-83,54,1691864750880665400
64118,-83,58,1691864751040419800
64105,-83,56,1691864751241538400
64127,-83,48,1691864751416566000
64127,-83,36,1691864751587562700
64149,-83,20,1691864751777175000
64170,-84,22,1691864751949728200
64191,-84,28,1691864752144319700
64191,-83,32,1691864752327734100
64212,-83,36,1691864752512341000
64232,-84,40,1691864752686152000
64232,-83,46,1691864752857147300
64252,-84,50,1691864753014386800
64272,-84,54,1691864753204284800
64272,-83,58,1691864753376155900
64291,-83,56,1691864753587787800
64310,-83,44,1691864753770584800
64310,-84,32,1691864753928922900
64329,-83,20,1691864754115254400
64347,-84,22,1691864754289434100
64365,-84,28,1691864754495993800
64383,-84,32,1691864754668242700
64383,-84,36,1691864754852718700
64401,-83,42,1691864755028513300
64401,-84,46,1691864755198404600
64418,-82,50,1691864755396463900
64435,-83,56,1691864755577614100
64452,-83,60,1691864755752785700
64452,-84,56,1691864755911922000
64419,-83,44,1691864756080246300
64436,-85,32,1691864756267282700
64453,-83,20,1691864756453820100
64453,-84,22,1691864756623786800
64469,-83,28,1691864756810691000
