latency,RSSI,attn1,TIMESTAMP
65502,-59,0,1692969457683813400
65504,-59,0,1692969457895730000
65504,-58,0,1692969458054135400
65505,-58,0,1692969458209200000
65506,-58,0,1692969458378129000
65506,-58,0,1692969458545707500
65507,-59,0,1692969458704101100
65507,-58,0,1692969458889906700
65508,-58,0,1692969459060150200
65509,-58,0,1692969459248531200
65509,-59,0,1692969459432246800
65510,-55,0,1692969459578297600
65511,-58,0,1692969459742065300
65511,-58,0,1692969459886236100
65512,-58,0,1692969460075328800
65513,-58,0,1692969460225973900
65513,-58,0,1692969460384360400
65514,-58,0,1692969460565668100
65515,-58,0,1692969460751741100
65516,-57,0,1692969460920504000
65516,-57,0,1692969461079932200
65517,-58,0,1692969461253633500
65517,-58,0,1692969461403663500
65518,-58,0,1692969461559403900
65519,-58,0,1692969461730073300
65519,-58,0,1692969461915988600
65520,-59,0,1692969462087746300
65520,-58,0,1692969462261923800
65521,-58,0,1692969462430159400
65522,-58,0,1692969462598044200
65523,-58,0,1692969462770357800
65523,-58,0,1692969462924012200
65524,-58,0,1692969463065711900
65524,-58,0,1692969463249699400
65525,-56,0,1692969463413350000
65526,-58,0,1692969463604993400
65527,-58,0,1692969463805725400
65527,-58,0,1692969463974992500
65528,-58,0,1692969464148906300
65529,-58,0,1692969464347307800
65530,-58,0,1692969464517722800
65530,-57,0,1692969464704823900
65531,-58,0,1692969464874634700
65532,-58,0,1692969465030917900
65532,-58,0,1692969465186537600
65533,-58,0,1692969465341362800
65533,-59,0,1692969465496265400
65534,-59,0,1692969465667687900
65535,-58,0,1692969465823850100
65535,-57,0,1692969465980337000
65535,-57,0,1692969466147731400
65535,-58,0,1692969466326606800
65535,-58,0,1692969466507589600
65535,-59,0,1692969466692025800
65535,-58,0,1692969466862614200
65535,-58,0,1692969467018804200
65535,-59,0,1692969467180887000
65509,-58,0,1692969467347059600
65509,-57,0,1692969467498060000
65510,-58,0,1692969467667968000
65510,-59,0,1692969467820359600
65511,-59,0,1692969467978337600
65511,-60,0,1692969468150396400
65512,-59,0,1692969468334399500
65513,-59,0,1692969468506621000
65513,-59,0,1692969468660647000
65514,-59,0,1692969468847208800
65515,-58,0,1692969469017421100
65515,-59,0,1692969469187422200
65516,-60,0,1692969469359861800
65516,-59,0,1692969469513714900
65517,-59,0,1692969469683765700
65518,-58,0,1692969469854522000
65518,-59,0,1692969470010577200
65519,-58,0,1692969470169258400
65520,-59,0,1692969470324314300
65520,-59,0,1692969470492282000
65521,-58,0,1692969470663433800
65522,-58,0,1692969470833198800
65522,-58,0,1692969471029077500
65523,-58,0,1692969471208277800
65524,-58,0,1692969471378264500
65524,-59,0,1692969471551207700
65525,-58,0,1692969471737667000
65526,-59,0,1692969471909726600
65526,-59,0,1692969472079584300
65527,-59,0,1692969472265422100
65528,-59,0,1692969472434983300
65528,-60,0,1692969472622646100
65529,-59,0,1692969472807203400
65530,-59,0,1692969472962600700
65531,-58,0,1692969473115870100
65531,-59,0,1692969473287564300
65532,-58,0,1692969473462344600
65533,-57,0,1692969473672353800
65533,-59,0,1692969473826981100
65534,-60,0,1692969473984322600
65534,-60,0,1692969474139407000
65535,-58,0,1692969474307399000
65535,-59,0,1692969474474066500
65535,-60,0,1692969474621948100
65535,-59,0,1692969474775057800
65535,-59,0,1692969474943221600
65535,-60,0,1692969475098952400
65535,-59,0,1692969475271388600
65535,-59,0,1692969475427099900
65535,-58,0,1692969475610507400
65535,-58,0,1692969475816702100
65528,-58,0,1692969476000378400
65529,-59,0,1692969476164308600
65529,-60,0,1692969476327362700
65530,-59,0,1692969476513048600
65531,-59,0,1692969476731868600
65531,-59,0,1692969476885523800
65532,-59,0,1692969477044739900
65533,-59,0,1692969477212472900
65533,-59,0,1692969477368847400
65534,-59,0,1692969477541563800
65534,-58,0,1692969477695821000
65535,-59,0,1692969477853548900
65535,-59,0,1692969478037715700
65535,-60,0,1692969478210067400
65535,-59,0,1692969478379070100
65535,-59,0,1692969478560440600
65535,-60,0,1692969478727073500
65535,-59,0,1692969478888714900
65535,-59,0,1692969479064714600
65535,-59,0,1692969479244982300
65535,-59,0,1692969479399725000
65535,-59,0,1692969479563141600
65535,-59,0,1692969479715830600
65535,-58,0,1692969479888496300
65535,-58,0,1692969480029510400
65535,-59,0,1692969480178894000
65535,-59,0,1692969480328433500
65535,-59,0,1692969480476206200
65535,-60,0,1692969480650485200
65535,-59,0,1692969480831821800
65535,-58,0,1692969481022191900
65535,-56,0,1692969481209802900
65535,-58,0,1692969481391433000
65535,-58,0,1692969481560759900
65535,-60,0,1692969481743042000
65535,-59,0,1692969481902981100
65535,-59,0,1692969482069592900
65535,-58,0,1692969482257962600
65535,-59,0,1692969482442596200
65535,-56,0,1692969482599702700
65535,-59,0,1692969482767959300
65535,-60,0,1692969482954534700
65535,-59,0,1692969483158857800
65535,-59,0,1692969483341443300
65535,-59,0,1692969483500029500
65535,-59,0,1692969483667835700
65535,-59,0,1692969483839574600
65535,-59,0,1692969483993200100
65535,-59,0,1692969484165718100
65535,-58,0,1692969484322492600
65535,-57,0,1692969484521871800
65535,-59,0,1692969484694265300
65535,-59,0,1692969484849500400
65535,-59,0,1692969485018898500
65535,-60,0,1692969485205847800
65535,-60,0,1692969485376239100
65535,-60,0,1692969485563221000
65535,-60,0,1692969485734931300
65535,-58,0,1692969485893262800
65535,-59,0,1692969486045656600
65535,-57,0,1692969486341022200
