latency,RSSI,attn1,TIMESTAMP
246,-98,36,1691679185419009700
347,-74,20,1691679185584778700
346,-70,22,1691679185709836200
346,-73,24,1691679185824459400
346,-76,28,1691679185944042400
346,-78,30,1691679186088727500
340,-82,34,1691679186225245700
346,-84,36,1691679186335419700
345,-88,40,1691679186459705000
347,-89,42,1691679186570169600
346,-93,46,1691679186692296400
344,-95,48,1691679186802565400
346,-96,52,1691679186926084800
341,-101,54,1691679187053034300
338,-102,58,1691679187161442600
338,-104,60,1691679187270405100
338,-104,56,1691679187392318600
343,-95,44,1691679187568200700
346,-88,36,1691679187690176900
345,-80,28,1691679187814213000
344,-73,20,1691679187939990900
346,-70,22,1691679188063342200
347,-73,26,1691679188188462100
346,-76,28,1691679188300819200
346,-79,30,1691679188409110600
345,-81,34,1691679188531644700
344,-84,38,1691679188670598300
346,-87,40,1691679188799242300
347,-90,44,1691679188922382100
347,-93,46,1691679189055424700
345,-96,50,1691679189170749200
346,-99,52,1691679189305798600
341,-101,56,1691679189423229500
341,-103,58,1691679189533109900
341,-103,60,1691679189639257300
341,-103,56,1691679189767367500
339,-96,44,1691679189904921400
345,-87,36,1691679190047014200
346,-79,28,1691679190171732300
346,-71,20,1691679190295692500
345,-71,22,1691679190405314300
346,-74,26,1691679190539514000
345,-77,28,1691679190683071500
345,-81,32,1691679190810168000
346,-82,36,1691679190921107600
346,-86,38,1691679191046624100
341,-88,42,1691679191157094300
345,-90,44,1691679191267390100
345,-93,46,1691679191389252100
340,-96,50,1691679191495905700
339,-100,52,1691679191605313200
335,-101,56,1691679191717099500
341,-103,58,1691679191831767500
341,-103,60,1691679191953626600
341,-103,56,1691679192071430700
346,-96,44,1691679192231702300
347,-88,36,1691679192357520800
345,-80,28,1691679192465278600
348,-73,20,1691679192595648700
347,-71,22,1691679192736700100
349,-74,26,1691679192871945800
347,-77,30,1691679193010497500
344,-79,32,1691679193140915900
347,-82,36,1691679193261635600
348,-85,38,1691679193375351900
348,-88,42,1691679193495736700
348,-91,44,1691679193638055100
348,-94,48,1691679193747889700
346,-98,52,1691679193888217000
343,-99,54,1691679194029352800
326,-104,58,1691679194180217500
326,-103,60,1691679194313971300
326,-102,52,1691679194424073000
335,-95,44,1691679194557358800
346,-88,36,1691679194677498100
345,-81,28,1691679194786701200
349,-74,24,1691679194896271000
348,-71,20,1691679195005550900
347,-72,24,1691679195119229600
349,-76,26,1691679195228391400
349,-78,30,1691679195366542500
344,-81,32,1691679195491125000
345,-84,36,1691679195615920900
345,-87,38,1691679195726069400
348,-89,42,1691679195839076900
348,-91,44,1691679195959545700
346,-94,48,1691679196090710100
346,-97,52,1691679196232043200
312,-100,54,1691679196349194200
312,-102,58,1691679196507036800
312,-103,56,1691679196730253500
341,-92,44,1691679196924340700
346,-83,32,1691679197113982900
336,-71,20,1691679197316450400
347,-73,26,1691679197507862700
346,-79,30,1691679197722583700
346,-83,36,1691679197925596100
346,-89,40,1691679198140956700
346,-94,46,1691679198348119800
345,-98,52,1691679198547050000
344,-104,56,1691679198735200900
344,-105,60,1691679198922196300
344,-101,52,1691679199107841900
348,-91,40,1691679199292651600
347,-79,28,1691679199499296400
348,-70,22,1691679199717605000
347,-76,26,1691679199911197600
348,-79,32,1691679200113102700
347,-84,36,1691679200301968700
347,-88,42,1691679200504406600
344,-93,46,1691679200710545800
341,-98,52,1691679200897239800
342,-102,56,1691679201083193500
276,-102,60,1691679201296455300
252,-98,44,1691679201535241200
337,-86,32,1691679201725858200
337,-73,20,1691679201926943900
337,-73,24,1691679202153902400
338,-78,30,1691679202351536100
336,-83,36,1691679202568437100
315,-88,40,1691679202772169700
335,-93,46,1691679202987540100
337,-98,50,1691679203175547800
334,-101,56,1691679203385693300
307,-103,60,1691679203593939600
257,-100,48,1691679203838923900
344,-86,36,1691679204034063900
343,-74,20,1691679204232455900
339,-71,24,1691679204421298700
342,-77,28,1691679204640473100
343,-81,34,1691679204830268400
341,-86,38,1691679205019601300
342,-89,44,1691679205225407700
343,-95,48,1691679205429558800
342,-99,54,1691679205635043400
337,-103,58,1691679205839425000
337,-103,56,1691679206029793400
345,-93,44,1691679206248483100
346,-80,28,1691679206462747100
346,-70,22,1691679206686480000
346,-75,26,1691679206896914600
347,-79,32,1691679207095017500
342,-84,36,1691679207298198300
346,-89,42,1691679207503688700
345,-94,48,1691679207707085600
345,-98,52,1691679207908692000
337,-102,58,1691679208114870200
337,-103,60,1691679208329516300
347,-95,44,1691679208547347100
349,-83,32,1691679208753201200
348,-71,20,1691679208949945000
323,-74,26,1691679209162794900
349,-79,30,1691679209376179500
345,-84,36,1691679209597825300
349,-89,40,1691679209785962600
349,-92,46,1691679210008385400
348,-98,52,1691679210227135800
342,-102,56,1691679210438950400
342,-104,60,1691679210649099000
346,-94,44,1691679210905029200
347,-80,28,1691679211103614100
347,-71,20,1691679211308848300
347,-74,26,1691679211511669800
333,-79,30,1691679211702821500
347,-83,36,1691679211891765900
345,-88,40,1691679212087131000
345,-92,46,1691679212301828900
345,-97,50,1691679212490457400
336,-101,54,1691679212677629900
323,-103,60,1691679212869335100
323,-104,52,1691679213068043700
345,-91,40,1691679213265374800
341,-79,28,1691679213470442200
345,-70,22,1691679213673867200
345,-75,26,1691679213902256500
345,-80,32,1691679214112200800
345,-85,38,1691679214319389900
340,-90,42,1691679214518874400
344,-94,48,1691679214741172200
344,-100,54,1691679214947701900
303,-102,58,1691679215148995100
303,-102,56,1691679215337038900
333,-94,44,1691679215556903200
347,-83,28,1691679215764129900
347,-71,20,1691679215966245600
346,-73,26,1691679216174078800
347,-79,30,1691679216373334300
346,-83,36,1691679216575438900
342,-88,42,1691679216793730400
347,-94,46,1691679217002892300
341,-96,52,1691679217205585100
346,-102,56,1691679217416391800
346,-102,60,1691679217612154200
336,-97,44,1691679217865189200
344,-83,32,1691679218067221400
345,-70,20,1691679218275141800
345,-73,24,1691679218472610200
344,-78,30,1691679218692778700
345,-83,36,1691679218894483500
344,-88,40,1691679219109585800
344,-93,46,1691679219323023100
339,-97,50,1691679219515127000
341,-102,56,1691679219720327700
341,-103,60,1691679219920669600
294,-98,48,1691679220159867900
345,-85,32,1691679220370903200
347,-72,20,1691679220568583300
347,-72,24,1691679220758369200
347,-77,28,1691679220945218200
347,-81,34,1691679221145557100
347,-85,38,1691679221337950400
347,-90,44,1691679221532203000
346,-95,48,1691679221728950600
337,-98,52,1691679221918996300
339,-101,58,1691679222107748600
339,-103,60,1691679222300220300
125,-96,44,1691679222514572000
128,-84,32,1691679222727591900
125,-71,20,1691679222921032300
128,-73,24,1691679223111790600
127,-78,30,1691679223312447500
129,-82,34,1691679223513668300
127,-87,40,1691679223703219400
126,-91,44,1691679223909936600
127,-97,50,1691679224111800700
127,-98,54,1691679224303222500
124,-102,60,1691679224500490100
124,-103,56,1691679224690172800
347,-93,40,1691679224907245600
346,-79,28,1691679225110319400
348,-71,22,1691679225305857300
346,-76,26,1691679225509216300
348,-80,32,1691679225725509100
347,-84,36,1691679225913384600
347,-89,40,1691679226103708200
344,-93,46,1691679226293754000
347,-99,50,1691679226495402400
339,-101,56,1691679226693537400
312,-101,60,1691679226888193200
269,-99,48,1691679227128505000
349,-86,36,1691679227315247700
348,-74,24,1691679227504254800
348,-71,22,1691679227722718400
348,-76,28,1691679227912612400
348,-81,32,1691679228109678400
343,-86,38,1691679228313078500
343,-88,44,1691679228532729300
348,-93,48,1691679228722121600
348,-91,54,1691679228922894900
349,-89,58,1691679229112835900
339,-88,60,1691679229310727800
348,-88,44,1691679229511926900
345,-83,32,1691679229712593500
348,-71,20,1691679229904684300
348,-76,24,1691679230109427800
347,-79,30,1691679230297075200
348,-84,34,1691679230487983800
346,-92,40,1691679230691228400
347,-87,44,1691679230895240800
348,-81,50,1691679231112829300
348,-71,54,1691679231317170200
348,-70,60,1691679231506578500
348,-64,52,1691679231713136300
347,-71,40,1691679231898699100
346,-75,28,1691679232107726500
347,-79,22,1691679232310043500
344,-75,26,1691679232512819900
346,-78,32,1691679232714781900
347,-76,36,1691679232917376200
348,-73,42,1691679233106817800
343,-71,46,1691679233309123700
344,-71,52,1691679233511379800
345,-73,56,1691679233728104000
343,-73,60,1691679233947059700
346,-76,48,1691679234150860700
345,-75,32,1691679234341372600
342,-77,20,1691679234533125800
344,-74,24,1691679234720569000
344,-74,28,1691679234940962700
344,-73,34,1691679235146798300
342,-73,38,1691679235338708800
324,-73,44,1691679235521815500
340,-73,48,1691679235728286700
341,-73,54,1691679235933675000
342,-74,58,1691679236130587400
326,-75,56,1691679236344457400
340,-74,40,1691679236558382500
325,-76,24,1691679236781681400
336,-75,22,1691679236988091700
335,-75,26,1691679237191547400
338,-75,32,1691679237408403200
340,-75,38,1691679237613773200
337,-76,42,1691679237816655800
336,-74,48,1691679238005859100
335,-75,52,1691679238218452900
333,-75,58,1691679238413831400
331,-75,60,1691679238617062800
334,-74,48,1691679238807347800
333,-76,32,1691679238998012300
327,-75,20,1691679239197074900
331,-75,24,1691679239404491600
328,-75,30,1691679239610490100
334,-75,34,1691679239809240500
330,-75,40,1691679240024033100
336,-75,44,1691679240226316300
335,-75,50,1691679240429931000
325,-76,54,1691679240632254900
327,-76,60,1691679240839017200
323,-76,52,1691679241041907600
0,-76,36,1691679241300957700
0,-77,24,1691679241479494600
339,-80,24,1691679241739924000
327,-80,28,1691679241920545000
324,-79,34,1691679242109888400
321,-83,38,1691679242303505400
328,-80,42,1691679242487487000
335,-76,48,1691679242695868800
325,-74,52,1691679242891189800
332,-73,58,1691679243084122300
321,-73,60,1691679243283228200
326,-73,48,1691679243472876300
328,-69,32,1691679243672191800
327,-67,20,1691679243891085800
323,-75,24,1691679244093503400
330,-70,30,1691679244284383100
324,-76,34,1691679244483720200
321,-77,40,1691679244677187700
327,-87,44,1691679244875048400
331,-85,50,1691679245079363900
304,-89,54,1691679245268634400
319,-83,58,1691679245460328900
336,-89,56,1691679245663846100
322,-90,44,1691679245854516500
326,-85,28,1691679246072092100
310,-81,20,1691679246267673500
337,-83,26,1691679246465200600
330,-93,30,1691679246668719100
334,-92,36,1691679246859243300
323,-88,40,1691679247060992400
319,-85,46,1691679247263782600
323,-87,50,1691679247449888600
333,-89,56,1691679247645338400
322,-92,60,1691679247848548100
329,-88,52,1691679248044122200
318,-88,40,1691679248245704800
333,-88,24,1691679248470890400
327,-83,22,1691679248666855200
321,-88,28,1691679248856752600
324,-92,32,1691679249042478200
321,-95,38,1691679249249706700
267,-96,42,1691679249455959600
113,-99,48,1691679249643774700
0,-99,52,1691679249852183100
0,-99,56,1691679250044958500
0,-99,60,1691679250246870900
0,-99,48,1691679250452038100
327,-93,32,1691679250660700500
322,-84,20,1691679250858990300
272,-79,24,1691679251062894600
319,-85,30,1691679251277901200
308,-90,34,1691679251469425400
313,-94,40,1691679251659419300
267,-98,44,1691679251864745300
68,-104,48,1691679252050730500
0,-104,54,1691679252257760400
0,-104,60,1691679252459317900
0,-104,56,1691679252651609500
0,-102,44,1691679252833803000
322,-90,28,1691679253038152900
310,-79,20,1691679253237693900
324,-81,26,1691679253436022400
326,-87,30,1691679253634675300
323,-91,36,1691679253836295800
321,-95,40,1691679254030105900
300,-100,46,1691679254229219900
105,-102,50,1691679254421309800
0,-102,56,1691679254623459500
0,-102,60,1691679254840416600
0,-102,48,1691679255066764500
0,-95,36,1691679255271322800
308,-84,24,1691679255475949800
306,-79,24,1691679255677230100
297,-84,28,1691679255883528800
298,-89,34,1691679256085574200
291,-94,38,1691679256288850900
293,-97,44,1691679256494040900
120,-103,48,1691679256701659800
0,-103,54,1691679256888491600
0,-103,58,1691679257079621100
0,-103,60,1691679257269220100
0,-103,44,1691679257465248500
261,-92,32,1691679257660574500
272,-82,20,1691679257848305200
283,-79,24,1691679258033928700
300,-85,28,1691679258231285300
299,-89,34,1691679258425724500
303,-94,38,1691679258642676200
287,-98,44,1691679258831023400
101,-101,48,1691679259021993000
0,-101,54,1691679259217408300
0,-101,58,1691679259424338200
0,-101,56,1691679259610058100
0,-101,44,1691679259807938100
267,-90,32,1691679260008017400
273,-81,20,1691679260198087500
282,-80,24,1691679260400316000
281,-86,30,1691679260601618300
271,-90,34,1691679260803205800
278,-94,40,1691679260993547200
235,-98,44,1691679261194512800
81,-102,50,1691679261405192500
0,-102,54,1691679261600386700
0,-102,60,1691679261793526400
0,-102,52,1691679262006663300
0,-97,40,1691679262228605800
301,-86,24,1691679262428859000
256,-79,22,1691679262618176300
263,-83,26,1691679262804630300
281,-87,32,1691679262996016400
291,-92,36,1691679263191880400
297,-96,40,1691679263380138400
255,-99,46,1691679263568851100
67,-102,50,1691679263758151700
0,-102,56,1691679263961745200
0,-102,60,1691679264156723500
0,-102,52,1691679264355725600
0,-98,36,1691679264562791300
277,-86,24,1691679264752604500
286,-79,22,1691679264936815900
296,-82,26,1691679265129466500
260,-87,32,1691679265324950700
259,-91,36,1691679265523968800
262,-96,42,1691679265727792600
153,-101,46,1691679265914588100
0,-100,50,1691679266105567700
0,-100,56,1691679266293890500
0,-100,60,1691679266482380800
0,-100,52,1691679266672400800
0,-96,40,1691679266878037400
254,-88,28,1691679267067446100
268,-78,22,1691679267260004700
268,-82,26,1691679267461705800
275,-87,32,1691679267651837000
283,-90,36,1691679267835538200
297,-96,40,1691679268035496400
289,-101,46,1691679268239358700
144,-102,50,1691679268460163600
0,-103,56,1691679268662979700
0,-103,60,1691679268849127000
0,-103,52,1691679269037511100
35,-95,36,1691679269242583600
288,-85,24,1691679269433229700
298,-79,22,1691679269622580000
261,-83,26,1691679269810130200
277,-88,32,1691679269998926600
283,-93,36,1691679270198266300
289,-97,42,1691679270388004300
242,-101,46,1691679270577167000
156,-104,52,1691679270782060400
0,-103,56,1691679270971060200
0,-103,60,1691679271162185800
0,-103,52,1691679271362001900
0,-96,40,1691679271547431300
288,-87,24,1691679271735746900
299,-79,22,1691679271926546700
257,-82,26,1691679272116594300
265,-87,32,1691679272317852500
296,-94,36,1691679272538448100
277,-96,42,1691679272754690200
281,-103,46,1691679272939102400
97,-104,52,1691679273126883000
0,-104,56,1691679273314381100
0,-104,60,1691679273503275700
0,-104,52,1691679273692476800
30,-96,36,1691679273899508800
284,-85,24,1691679274096369500
284,-79,22,1691679274289482200
286,-84,28,1691679274487391500
296,-89,32,1691679274680199400
301,-93,38,1691679274893264700
285,-98,42,1691679275095893500
289,-101,48,1691679275284299900
101,-103,52,1691679275475950500
0,-103,56,1691679275666544000
0,-103,60,1691679275851883800
0,-103,48,1691679276045046200
282,-94,36,1691679276245264200
289,-84,24,1691679276435421000
252,-79,22,1691679276622909800
298,-83,28,1691679276822781200
265,-90,32,1691679277011210700
269,-93,38,1691679277214607600
272,-99,42,1691679277407624800
267,-101,48,1691679277622096600
62,-103,52,1691679277809584600
0,-103,56,1691679278001024400
0,-103,60,1691679278183628600
0,-103,48,1691679278392916300
181,-94,36,1691679278591400700
285,-82,20,1691679278792212300
290,-81,24,1691679278982381000
303,-85,28,1691679279171748300
258,-90,34,1691679279377470100
259,-94,38,1691679279583444000
295,-97,44,1691679279788834600
236,-103,48,1691679279998636700
34,-103,54,1691679280198161000
0,-103,58,1691679280398435600
0,-103,56,1691679280592099200
0,-102,44,1691679280781853300
247,-91,32,1691679281000565100
278,-79,20,1691679281225139300
294,-83,26,1691679281424493600
254,-87,32,1691679281636596100
299,-93,36,1691679281837223700
282,-97,42,1691679282052104300
278,-102,46,1691679282255382000
125,-103,52,1691679282458531000
0,-103,56,1691679282654909200
0,-103,60,1691679282852651600
0,-103,48,1691679283055147900
264,-93,32,1691679283269375300
305,-80,20,1691679283472992900
302,-81,24,1691679283677198700
252,-86,30,1691679283879896800
294,-91,34,1691679284084549300
299,-95,40,1691679284280203100
294,-98,44,1691679284494129300
189,-102,50,1691679284686478800
0,-103,54,1691679284886172300
0,-103,58,1691679285070911600
0,-103,56,1691679285262249600
0,-103,44,1691679285468342500
264,-88,28,1691679285662646400
266,-79,20,1691679285865508400
271,-82,26,1691679286073121500
302,-87,32,1691679286285850300
293,-92,36,1691679286493599000
282,-95,42,1691679286693825200
284,-101,46,1691679286896256800
134,-103,52,1691679287103102000
0,-105,56,1691679287307517000
0,-105,60,1691679287499974400
0,-105,48,1691679287690754600
0,-95,36,1691679287889814900
288,-84,24,1691679288092414500
277,-80,24,1691679288293338900
289,-84,28,1691679288482390700
301,-88,32,1691679288672927700
303,-92,38,1691679288870871400
259,-97,42,1691679289087090000
91,-102,48,1691679289276436300
0,-102,52,1691679289488196600
0,-102,58,1691679289682456000
0,-102,60,1691679289877137200
0,-103,44,1691679290073681600
303,-92,32,1691679290292466300
286,-79,20,1691679290481830500
301,-81,24,1691679290691534700
283,-84,30,1691679290891690200
295,-91,34,1691679291093163600
287,-94,40,1691679291293740400
290,-99,44,1691679291493436900
184,-103,50,1691679291686803700
0,-105,54,1691679291877207200
0,-105,60,1691679292076527300
0,-105,56,1691679292277820600
0,-98,40,1691679292483621600
295,-87,28,1691679292685991300
298,-79,22,1691679292877320300
294,-83,26,1691679293076721600
299,-87,32,1691679293279571600
299,-92,36,1691679293496190900
289,-96,42,1691679293701477700
227,-101,46,1691679293900646000
26,-102,52,1691679294105352900
0,-102,58,1691679294313317700
0,-102,60,1691679294512540500
0,-102,48,1691679294707130300
0,-102,32,1691679294913198500
269,-81,20,1691679295117946100
256,-80,24,1691679295326345500
293,-90,30,1691679295526488100
297,-91,34,1691679295731265300
248,-95,40,1691679295922203800
258,-98,44,1691679296136366100
193,-105,50,1691679296327666300
4,-106,54,1691679296530217400
0,-106,60,1691679296733734600
0,-106,56,1691679296923380500
0,-99,40,1691679297129268000
298,-89,28,1691679297334988600
293,-79,22,1691679297538161200
276,-90,26,1691679297754134100
264,-95,32,1691679297975563000
293,-101,38,1691679298174868900
302,-98,42,1691679298380544500
245,-102,48,1691679298581101300
54,-103,52,1691679298781981900
0,-103,58,1691679298983573300
0,-103,60,1691679299176640000
0,-103,48,1691679299381054600
294,-92,32,1691679299583754000
286,-81,20,1691679299793601300
285,-84,24,1691679299994158200
285,-86,30,1691679300184966800
286,-91,34,1691679300404544600
276,-95,40,1691679300608643000
277,-101,44,1691679300800506500
220,-102,50,1691679301019551800
12,-102,54,1691679301221797500
0,-102,60,1691679301442031200
0,-102,52,1691679301641719800
34,-96,36,1691679301851680200
272,-85,24,1691679302065253800
268,-79,24,1691679302282279900
293,-85,28,1691679302489002200
289,-90,34,1691679302705606100
261,-95,38,1691679302909342100
269,-99,44,1691679303110769300
217,-102,50,1691679303313532900
16,-104,54,1691679303502994300
0,-104,60,1691679303719454000
0,-104,56,1691679303911246400
0,-104,44,1691679304110326300
264,-89,28,1691679304313229200
262,-79,20,1691679304515363800
264,-81,26,1691679304720739700
301,-87,32,1691679304925342900
254,-91,36,1691679305126892800
300,-96,42,1691679305332740800
243,-101,46,1691679305553316600
18,-104,52,1691679305762013400
0,-104,58,1691679305970477300
0,-104,60,1691679306170823100
0,-104,48,1691679306388917700
286,-91,32,1691679306591833300
284,-80,20,1691679306797321000
279,-81,24,1691679307002748400
280,-85,30,1691679307208221100
263,-91,34,1691679307411622200
272,-95,40,1691679307598316400
283,-102,44,1691679307788092200
185,-103,50,1691679307991241700
0,-102,54,1691679308194982900
0,-102,60,1691679308411875400
0,-102,52,1691679308602039800
0,-96,40,1691679308802770600
271,-86,28,1691679309006719400
268,-78,22,1691679309199098900
281,-82,26,1691679309404266000
277,-89,32,1691679309605987900
265,-93,36,1691679309810342100
269,-94,42,1691679310002409400
268,-101,46,1691679310205712400
126,-102,52,1691679310399521200
0,-102,56,1691679310600522600
0,-102,60,1691679310792225500
0,-102,48,1691679310994375100
277,-93,36,1691679311218818800
297,-80,20,1691679311435907200
293,-80,24,1691679311639391800
283,-85,30,1691679311842368600
274,-90,34,1691679312050352600
279,-94,40,1691679312254072500
276,-99,44,1691679312445635400
179,-104,50,1691679312643961200
0,-104,54,1691679312853928100
0,-104,60,1691679313066410500
0,-104,52,1691679313275319700
41,-96,40,1691679313485786700
291,-85,24,1691679313688401700
290,-79,22,1691679313894469800
281,-82,28,1691679314093930600
282,-89,32,1691679314299823800
271,-92,38,1691679314504598700
268,-97,42,1691679314712403000
261,-102,48,1691679314919053700
60,-103,54,1691679315130432900
0,-103,58,1691679315325077300
0,-103,56,1691679315560835800
0,-98,40,1691679315784463500
291,-88,28,1691679315992802600
281,-79,22,1691679316193936000
283,-84,26,1691679316402484600
269,-88,32,1691679316603930300
275,-94,36,1691679316814968000
261,-97,42,1691679317010037100
265,-102,48,1691679317215079900
55,-103,52,1691679317436497100
0,-103,58,1691679317641166300
0,-103,60,1691679317842776700
0,-101,44,1691679318047711600
281,-92,32,1691679318251703200
280,-81,20,1691679318443081300
278,-81,24,1691679318642579100
277,-85,30,1691679318845728000
281,-90,34,1691679319051635700
273,-95,40,1691679319253384900
273,-100,44,1691679319466739300
104,-101,50,1691679319672489000
0,-101,56,1691679319870101900
0,-101,60,1691679320068630800
0,-101,52,1691679320266543800
0,-97,40,1691679320473074500
296,-90,24,1691679320676747300
294,-80,22,1691679320881523800
291,-84,28,1691679321079522300
291,-90,32,1691679321302254600
267,-94,38,1691679321500602300
276,-100,42,1691679321702124600
170,-101,48,1691679321909337500
0,-104,54,1691679322120431600
0,-104,58,1691679322321360300
0,-104,56,1691679322540652900
0,-102,40,1691679322760495400
298,-87,28,1691679322980302300
295,-79,22,1691679323180557700
296,-83,26,1691679323384493300
293,-89,32,1691679323588324800
290,-94,36,1691679323790509100
271,-99,42,1691679324008580700
258,-100,48,1691679324231310500
41,-103,52,1691679324437352900
0,-103,58,1691679324631133300
0,-103,60,1691679324833355800
0,-102,44,1691679325041178900
