latency,RSSI,attn1,TIMESTAMP
65535,-58,0,1691863612679006200
65535,-59,0,1691863612877266700
65535,-58,0,1691863613035581100
65535,-57,0,1691863613204692500
65535,-58,0,1691863613349592000
65535,-59,0,1691863613534889800
65535,-59,0,1691863613702684700
65535,-60,0,1691863613884072500
65535,-60,0,1691863614024925700
65535,-59,0,1691863614180555000
65535,-58,0,1691863614352128900
65535,-58,0,1691863614513561900
65535,-57,0,1691863614679422300
65535,-59,0,1691863614835861800
65535,-57,0,1691863614994771000
65535,-58,0,1691863615138269500
65535,-59,0,1691863615311374700
65535,-60,0,1691863615470191500
65535,-59,0,1691863615624650700
65535,-58,0,1691863615793183800
65535,-58,0,1691863615954147200
65535,-59,0,1691863616109720800
65535,-59,0,1691863616279878500
65535,-59,0,1691863616420187800
65535,-58,0,1691863616581599800
65535,-59,0,1691863616745897800
65535,-58,0,1691863616904675100
65535,-57,0,1691863617073568500
65535,-56,0,1691863617243580000
65535,-58,0,1691863617401722600
65535,-59,0,1691863617558498400
65535,-58,0,1691863617729241800
65535,-58,0,1691863617872938000
65535,-58,0,1691863618027360400
65535,-59,0,1691863618195178700
65535,-58,0,1691863618364917700
65535,-57,0,1691863618524580800
65535,-58,0,1691863618681329900
65535,-58,0,1691863618838665300
65535,-59,0,1691863618979857900
65535,-59,0,1691863619151099200
65535,-59,0,1691863619323733200
65535,-58,0,1691863619495867500
65535,-59,0,1691863619654028200
65535,-56,0,1691863619807813000
65535,-58,0,1691863619963365100
65535,-59,0,1691863620105111000
65535,-58,0,1691863620252362000
65535,-58,0,1691863620419624500
65535,-58,0,1691863620592147100
65535,-58,0,1691863620746122800
65535,-57,0,1691863620908538800
