latency,RSSI,attn1,TIMESTAMP
0,-103,45,1688597343576871700
297,-95,39,1688597343729195300
288,-92,37,1688597343828381600
287,-89,34,1688597343945790600
262,-90,38,1688597344077754300
268,-93,42,1688597344235914500
273,-96,44,1688597344361714700
302,-100,48,1688597344478157000
223,-103,50,1688597344602921900
150,-104,54,1688597344725616800
30,-104,53,1688597344868770200
0,-103,49,1688597344993315800
216,-102,45,1688597345118583700
294,-96,41,1688597345242474600
298,-93,35,1688597345386996300
268,-89,34,1688597345519986900
285,-91,38,1688597345650468600
263,-93,40,1688597345763624800
291,-96,44,1688597345907032500
290,-98,48,1688597346030162400
228,-101,50,1688597346152914200
107,-103,54,1688597346275570700
0,-104,53,1688597346419337900
0,-104,49,1688597346541937300
216,-99,45,1688597346664875100
293,-98,41,1688597346785174300
282,-94,37,1688597346898914100
302,-90,34,1688597347020787300
286,-89,36,1688597347143048600
262,-91,40,1688597347265182300
295,-96,42,1688597347388598700
267,-98,46,1688597347532364400
276,-100,50,1688597347675092500
183,-103,54,1688597347798658100
62,-103,55,1688597347921756300
0,-103,51,1688597348044189300
0,-101,47,1688597348185564300
270,-98,41,1688597348316269200
293,-93,37,1688597348440200000
264,-91,34,1688597348563821000
290,-90,36,1688597348686316800
270,-92,40,1688597348808376500
290,-94,42,1688597348931239600
276,-96,46,1688597349054355900
245,-101,48,1688597349176158300
176,-103,52,1688597349298456400
54,-103,54,1688597349427387600
0,-103,51,1688597349564445800
0,-101,47,1688597349689019400
222,-97,43,1688597349816617300
290,-95,39,1688597349941514800
272,-91,35,1688597350053352000
263,-89,34,1688597350167614400
298,-90,38,1688597350277165300
288,-94,40,1688597350386663400
278,-95,42,1688597350497922200
270,-97,46,1688597350617473900
291,-99,48,1688597350747229600
159,-103,52,1688597350866052400
46,-103,55,1688597350999730800
0,-103,51,1688597351116133000
0,-102,47,1688597351248374800
264,-99,43,1688597351366109100
299,-95,39,1688597351486590700
274,-90,35,1688597351609361900
289,-90,36,1688597351814634000
