latency,RSSI,attn1,TIMESTAMP
346,-93,44,1691034710279923300
328,-102,48,1691034710438552500
328,-102,50,1691034710547761400
328,-103,54,1691034710672669300
328,-103,56,1691034710780272100
328,-103,58,1691034710891461700
328,-103,60,1691034711016535900
328,-103,52,1691034711127562700
220,-102,44,1691034711269796400
325,-95,36,1691034711386859700
325,-88,30,1691034711512694600
325,-90,34,1691034711637810000
314,-93,36,1691034711765025700
324,-94,40,1691034711890258800
319,-97,42,1691034712014320600
323,-101,46,1691034712124265900
312,-100,48,1691034712231432500
312,-104,50,1691034712338061500
312,-104,54,1691034712462603400
312,-104,56,1691034712571067200
312,-104,60,1691034712679616400
312,-104,60,1691034712788983200
312,-104,52,1691034712905565500
312,-104,44,1691034713023793000
345,-92,36,1691034713181205500
346,-88,30,1691034713302098300
346,-89,32,1691034713416922900
345,-92,36,1691034713536758700
346,-95,40,1691034713661597900
346,-96,42,1691034713785081500
343,-99,46,1691034713909218100
346,-102,48,1691034714020386300
346,-104,50,1691034714129491800
346,-105,54,1691034714238341800
346,-105,56,1691034714364591800
346,-105,60,1691034714488865500
346,-105,60,1691034714596522800
346,-105,52,1691034714719748800
279,-101,40,1691034714888171500
348,-93,32,1691034715013806000
346,-88,32,1691034715137643700
346,-92,36,1691034715281654500
347,-93,38,1691034715418081000
344,-96,42,1691034715544945100
345,-101,44,1691034715671722700
343,-103,48,1691034715798042100
343,-103,52,1691034715918164800
343,-103,54,1691034716044662700
343,-103,58,1691034716167053600
343,-103,60,1691034716276808400
343,-103,60,1691034716392968000
343,-103,52,1691034716493880700
226,-101,44,1691034716620227300
347,-94,36,1691034716746723200
342,-88,30,1691034716853432100
347,-91,32,1691034716965217500
345,-93,36,1691034717090120800
347,-95,38,1691034717216827600
347,-97,42,1691034717352680000
341,-100,46,1691034717463503000
338,-102,48,1691034717569930500
338,-102,50,1691034717685493500
338,-102,54,1691034717803974600
338,-102,56,1691034717914503300
338,-102,60,1691034718038147600
338,-102,60,1691034718158379100
338,-102,52,1691034718285946200
258,-100,40,1691034718424184100
344,-91,32,1691034718567454400
345,-87,32,1691034718687771900
346,-91,34,1691034718798886900
346,-94,38,1691034718939934200
345,-97,40,1691034719049134400
340,-100,44,1691034719156895500
340,-102,46,1691034719268623400
340,-103,48,1691034719390132900
340,-102,52,1691034719515047100
340,-102,54,1691034719632191200
340,-102,58,1691034719749950200
340,-102,60,1691034719872217100
340,-102,56,1691034719980234500
340,-104,48,1691034720102954300
298,-98,36,1691034720260133100
339,-92,30,1691034720383487000
341,-88,32,1691034720493783000
340,-90,34,1691034720609647400
341,-94,38,1691034720727357500
339,-95,42,1691034720866724600
341,-100,44,1691034720975319900
321,-101,48,1691034721126305900
321,-103,52,1691034721280764500
321,-104,56,1691034721436187200
321,-104,60,1691034721590641700
321,-104,60,1691034721730021200
321,-104,48,1691034721887256600
336,-94,36,1691034722075116000
346,-89,30,1691034722231406500
345,-90,34,1691034722407886700
346,-94,38,1691034722563041000
344,-97,42,1691034722720363900
333,-101,46,1691034722875655700
327,-102,50,1691034723035172600
327,-102,54,1691034723176288300
327,-102,58,1691034723319849700
327,-102,60,1691034723459127900
327,-102,52,1691034723597710600
233,-99,44,1691034723754734200
341,-92,32,1691034723910527600
346,-87,32,1691034724066885300
346,-93,36,1691034724224169500
346,-94,40,1691034724377189400
345,-98,44,1691034724532647700
337,-102,48,1691034724688756400
337,-101,52,1691034724842893700
337,-101,56,1691034724996157400
337,-101,60,1691034725148426100
337,-101,60,1691034725305139800
337,-101,48,1691034725474551500
339,-93,36,1691034725662078500
344,-87,32,1691034725818535800
341,-90,36,1691034725991457900
347,-94,40,1691034726147957900
346,-97,44,1691034726319569800
338,-101,48,1691034726489199100
338,-103,52,1691034726644002400
338,-103,56,1691034726797490700
338,-103,60,1691034726953656000
338,-103,56,1691034727110355200
338,-102,44,1691034727267828400
348,-93,36,1691034727440252600
344,-87,32,1691034727598058400
345,-89,36,1691034727754510400
347,-93,40,1691034727905939200
347,-97,44,1691034728066249400
342,-100,46,1691034728222261100
337,-104,50,1691034728377825100
337,-103,56,1691034728550722700
337,-103,60,1691034728705996200
337,-103,60,1691034728863783600
337,-103,48,1691034729016217500
344,-93,36,1691034729188386800
347,-86,30,1691034729344366800
348,-89,34,1691034729500965300
348,-92,38,1691034729670819200
344,-97,44,1691034729857404400
336,-100,48,1691034730031150900
336,-102,52,1691034730186493900
336,-102,56,1691034730341510900
336,-102,60,1691034730499021700
336,-102,56,1691034730656049400
336,-103,44,1691034730828093600
346,-94,32,1691034731016394800
343,-87,32,1691034731171972700
346,-90,36,1691034731346499200
344,-94,40,1691034731517178400
343,-98,44,1691034731689071100
334,-102,48,1691034731845964200
334,-104,52,1691034732000615500
334,-104,56,1691034732170463600
334,-104,60,1691034732342893100
334,-104,52,1691034732502099600
